21:B:-9400000	21:B:+9929456	1	S
21:A:-9929457	21:A:+9932929	1	S
21:B:-9929457	21:B:+9932929	1	S
21:A:-9932930	21:A:+10003553	1	S
21:B:-9932930	21:B:+10003553	1	S
21:A:-10003554	21:A:+28695974	1	S
21:B:-10003554	21:B:+28695974	1	S
21:A:-28695975	21:A:+28696065	2	S
21:B:-28695975	21:B:+28696065	1	S
21:A:-28696066	21:A:+29670945	2	S
21:B:-28696066	21:B:+29670945	1	S
21:A:-29670946	21:A:+29746359	2	S
21:B:-29670946	21:B:+29746359	1	S
21:A:-29746360	21:A:+30836761	2	S
21:B:-29746360	21:B:+30836761	1	S
21:A:-30836762	21:A:+30841172	1	S
21:B:-30836762	21:B:+30841172	1	S
21:A:-30841173	21:A:+39640855	1	S
21:B:-30841173	21:B:+39640855	1	S
21:A:-39640856	21:A:+39649321	2	S
21:B:-39640856	21:B:+39649321	1	S
21:A:-39649322	21:A:+40925763	2	S
21:B:-39649322	21:B:+40925763	1	S
21:A:-40925764	21:A:+40927823	2	S
21:B:-40925764	21:B:+40927823	2	S
21:A:-40927824	21:A:+41153771	2	S
21:B:-40927824	21:B:+41153771	2	S
21:A:-41153772	21:A:+41560871	1	S
21:B:-41153772	21:B:+41560871	2	S
21:A:-41560872	21:A:+41561858	1	S
21:B:-41560872	21:B:+41561858	2	S
21:A:-41561859	21:A:+47707601	1	S
21:B:-41561859	21:B:+47707601	1	S
21:A:-47707602	21:A:+47708231	2	S
21:B:-47707602	21:B:+47708231	1	S
21:A:-47708232	21:A:+48129894	1	S
21:B:-47708232	21:B:+48129894	1	S
22:A:-16050000	22:A:+20740423	1	S
22:B:-16050000	22:B:+20740423	1	S
22:A:-20740424	22:A:+20769022	1	S
22:B:-20740424	22:B:+20769022	1	S
22:A:-20769023	22:A:+20860849	1	S
22:B:-20769023	22:B:+20860849	1	S
22:A:-20860850	22:A:+21028836	1	S
22:B:-20860850	22:B:+21028836	1	S
22:A:-21028837	22:A:+24433284	1	S
22:B:-21028837	22:B:+24433284	1	S
22:A:-24433285	22:A:+24777617	1	S
22:B:-24433285	22:B:+24777617	1	S
22:A:-24777618	22:A:+41048149	1	S
22:B:-24777618	22:B:+41048149	1	S
22:A:-41048150	22:A:+41224328	1	S
22:B:-41048150	22:B:+41224328	2	S
22:A:-41224329	22:A:+42272274	1	S
22:B:-41224329	22:B:+42272274	1	S
22:A:-42272275	22:A:+42898784	1	S
22:B:-42272275	22:B:+42898784	1	S
22:A:-42898785	22:A:+43245821	2	S
22:B:-42898785	22:B:+43245821	1	S
22:A:-43245822	22:A:+43253838	1	S
22:B:-43245822	22:B:+43253838	1	S
22:A:-43253839	22:A:+43398424	1	S
22:B:-43253839	22:B:+43398424	1	S
22:A:-43398425	22:A:+43400535	2	S
22:B:-43398425	22:B:+43400535	1	S
22:A:-43400536	22:A:+51249999	1	S
22:B:-43400536	22:B:+51249999	1	S
3:A:-50000	3:A:+1054774	1	S
3:B:-50000	3:B:+1054774	1	S
3:A:-1054775	3:A:+1055285	1	S
3:B:-1054775	3:B:+1055285	1	S
3:A:-1055286	3:A:+3478407	3	S
3:B:-1055286	3:B:+3478407	1	S
3:A:-3478408	3:A:+3478593	1	S
3:B:-3478408	3:B:+3478593	1	S
3:A:-3478594	3:A:+16296570	1	S
3:B:-3478594	3:B:+16296570	1	S
3:A:-16296571	3:A:+16296768	1	S
3:B:-16296571	3:B:+16296768	1	S
3:A:-16296769	3:A:+16852163	1	S
3:B:-16296769	3:B:+16852163	1	S
3:A:-16852164	3:A:+16946238	1	S
3:B:-16852164	3:B:+16946238	1	S
3:A:-16946239	3:A:+26600413	1	S
3:B:-16946239	3:B:+26600413	1	S
3:A:-26600414	3:A:+26605962	2	S
3:B:-26600414	3:B:+26605962	1	S
3:A:-26605963	3:A:+29683720	2	S
3:B:-26605963	3:B:+29683720	1	S
3:A:-29683721	3:A:+29684344	1	S
3:B:-29683721	3:B:+29684344	1	S
3:A:-29684345	3:A:+33203535	1	S
3:B:-29684345	3:B:+33203535	1	S
3:A:-33203536	3:A:+33207204	1	S
3:B:-33203536	3:B:+33207204	1	S
3:A:-33207205	3:A:+33920014	1	S
3:B:-33207205	3:B:+33920014	2	S
3:A:-33920015	3:A:+33920293	1	S
3:B:-33920015	3:B:+33920293	2	S
3:A:-33920294	3:A:+40039198	1	S
3:B:-33920294	3:B:+40039198	1	S
3:A:-40039199	3:A:+40041402	2	S
3:B:-40039199	3:B:+40041402	1	S
3:A:-40041403	3:A:+40306326	2	S
3:B:-40041403	3:B:+40306326	1	S
3:A:-40306327	3:A:+42860188	3	S
3:B:-40306327	3:B:+42860188	1	S
3:A:-42860189	3:A:+42924930	3	S
3:B:-42860189	3:B:+42924930	1	S
3:A:-42924931	3:A:+44484357	2	S
3:B:-42924931	3:B:+44484357	1	S
3:A:-44484358	3:A:+44508040	1	S
3:B:-44484358	3:B:+44508040	1	S
3:A:-44508041	3:A:+45770038	1	S
3:B:-44508041	3:B:+45770038	1	S
3:A:-45770039	3:A:+45770470	2	S
3:B:-45770039	3:B:+45770470	1	S
3:A:-45770471	3:A:+47255756	2	S
3:B:-45770471	3:B:+47255756	1	S
3:A:-47255757	3:A:+47260853	2	S
3:B:-47255757	3:B:+47260853	1	S
3:A:-47260854	3:A:+47796551	2	S
3:B:-47260854	3:B:+47796551	1	S
3:A:-47796552	3:A:+48565014	1	S
3:B:-47796552	3:B:+48565014	1	S
3:A:-48565015	3:A:+55491626	1	S
3:B:-48565015	3:B:+55491626	1	S
3:A:-55491627	3:A:+55492595	1	S
3:B:-55491627	3:B:+55492595	1	S
3:A:-55492596	3:A:+55933250	2	S
3:B:-55492596	3:B:+55933250	1	S
3:A:-55933251	3:A:+56111730	3	S
3:B:-55933251	3:B:+56111730	1	S
3:A:-56111731	3:A:+57882133	2	S
3:B:-56111731	3:B:+57882133	1	S
3:A:-57882134	3:A:+57916637	2	S
3:B:-57882134	3:B:+57916637	1	S
3:A:-57916638	3:A:+61678101	1	S
3:B:-57916638	3:B:+61678101	1	S
3:A:-61678102	3:A:+61678258	1	S
3:B:-61678102	3:B:+61678258	1	S
3:A:-61678259	3:A:+61864496	1	S
3:B:-61678259	3:B:+61864496	1	S
3:A:-61864497	3:A:+61866298	1	S
3:B:-61864497	3:B:+61866298	1	S
3:A:-61866299	3:A:+63364455	1	S
3:B:-61866299	3:B:+63364455	1	S
3:A:-63364456	3:A:+63524914	1	S
3:B:-63364456	3:B:+63524914	2	S
3:A:-63524915	3:A:+64770811	1	S
3:B:-63524915	3:B:+64770811	1	S
3:A:-64770812	3:A:+64929112	1	S
3:B:-64770812	3:B:+64929112	2	S
3:A:-64929113	3:A:+82501307	1	S
3:B:-64929113	3:B:+82501307	1	S
3:A:-82501308	3:A:+83909769	1	S
3:B:-82501308	3:B:+83909769	1	S
3:A:-83909770	3:A:+84950830	3	S
3:B:-83909770	3:B:+84950830	1	S
3:A:-84950831	3:A:+87904757	3	S
3:B:-84950831	3:B:+87904757	1	S
3:A:-87904758	3:A:+88114018	3	S
3:B:-87904758	3:B:+88114018	1	S
3:A:-88114019	3:A:+88114424	3	S
3:B:-88114019	3:B:+88114424	1	S
3:A:-88114425	3:A:+96065043	1	S
3:B:-88114425	3:B:+96065043	1	S
3:A:-96065044	3:A:+96065602	1	S
3:B:-96065044	3:B:+96065602	1	S
3:A:-96065603	3:A:+96429803	2	S
3:B:-96065603	3:B:+96429803	1	S
3:A:-96429804	3:A:+96430167	2	S
3:B:-96429804	3:B:+96430167	1	S
3:A:-96430168	3:A:+107470185	1	S
3:B:-96430168	3:B:+107470185	1	S
3:A:-107470186	3:A:+107470627	1	S
3:B:-107470186	3:B:+107470627	2	S
3:A:-107470628	3:A:+107894827	1	S
3:B:-107470628	3:B:+107894827	2	S
3:A:-107894828	3:A:+107895247	1	S
3:B:-107894828	3:B:+107895247	1	S
3:A:-107895248	3:A:+121509896	1	S
3:B:-107895248	3:B:+121509896	1	S
3:A:-121509897	3:A:+121510174	2	S
3:B:-121509897	3:B:+121510174	1	S
3:A:-121510175	3:A:+121981749	2	S
3:B:-121510175	3:B:+121981749	1	S
3:A:-121981750	3:A:+122032759	2	S
3:B:-121981750	3:B:+122032759	2	S
3:A:-122032760	3:A:+123469894	2	S
3:B:-122032760	3:B:+123469894	1	S
3:A:-123469895	3:A:+123810562	2	S
3:B:-123469895	3:B:+123810562	2	S
3:A:-123810563	3:A:+124953636	2	S
3:B:-123810563	3:B:+124953636	1	S
3:A:-124953637	3:A:+124961210	1	S
3:B:-124953637	3:B:+124961210	1	S
3:A:-124961211	3:A:+126596481	1	S
3:B:-124961211	3:B:+126596481	1	S
3:A:-126596482	3:A:+126597694	1	S
3:B:-126596482	3:B:+126597694	1	S
3:A:-126597695	3:A:+129643256	2	S
3:B:-126597695	3:B:+129643256	1	S
3:A:-129643257	3:A:+129645718	2	S
3:B:-129643257	3:B:+129645718	1	S
3:A:-129645719	3:A:+129812485	1	S
3:B:-129645719	3:B:+129812485	1	S
3:A:-129812486	3:A:+129815206	2	S
3:B:-129812486	3:B:+129815206	1	S
3:A:-129815207	3:A:+130789736	2	S
3:B:-129815207	3:B:+130789736	1	S
3:A:-130789737	3:A:+130897880	1	S
3:B:-130789737	3:B:+130897880	1	S
3:A:-130897881	3:A:+132184938	2	S
3:B:-130897881	3:B:+132184938	1	S
3:A:-132184939	3:A:+132718464	2	S
3:B:-132184939	3:B:+132718464	1	S
3:A:-132718465	3:A:+139045231	1	S
3:B:-132718465	3:B:+139045231	1	S
3:A:-139045232	3:A:+139047432	2	S
3:B:-139045232	3:B:+139047432	1	S
3:A:-139047433	3:A:+139580016	2	S
3:B:-139047433	3:B:+139580016	1	S
3:A:-139580017	3:A:+139580891	2	S
3:B:-139580017	3:B:+139580891	1	S
3:A:-139580892	3:A:+144681520	1	S
3:B:-139580892	3:B:+144681520	1	S
3:A:-144681521	3:A:+144682976	1	S
3:B:-144681521	3:B:+144682976	1	S
3:A:-144682977	3:A:+144747431	2	S
3:B:-144682977	3:B:+144747431	1	S
3:A:-144747432	3:A:+144748747	2	S
3:B:-144747432	3:B:+144748747	2	S
3:A:-144748748	3:A:+147289748	2	S
3:B:-144748748	3:B:+147289748	1	S
3:A:-147289749	3:A:+147290834	2	S
3:B:-147289749	3:B:+147290834	2	S
3:A:-147290835	3:A:+148447110	2	S
3:B:-147290835	3:B:+148447110	2	S
3:A:-148447111	3:A:+148447213	2	S
3:B:-148447111	3:B:+148447213	2	S
3:A:-148447214	3:A:+148812920	2	S
3:B:-148447214	3:B:+148812920	1	S
3:A:-148812921	3:A:+149091152	1	S
3:B:-148812921	3:B:+149091152	1	S
3:A:-149091153	3:A:+149494890	2	S
3:B:-149091153	3:B:+149494890	1	S
3:A:-149494891	3:A:+149495687	2	S
3:B:-149494891	3:B:+149495687	1	S
3:A:-149495688	3:A:+149990817	1	S
3:B:-149495688	3:B:+149990817	1	S
3:A:-149990818	3:A:+149992146	1	S
3:B:-149990818	3:B:+149992146	1	S
3:A:-149992147	3:A:+150949920	2	S
3:B:-149992147	3:B:+150949920	1	S
3:A:-150949921	3:A:+150955529	3	S
3:B:-150949921	3:B:+150955529	1	S
3:A:-150955530	3:A:+151851211	3	S
3:B:-150955530	3:B:+151851211	1	S
3:A:-151851212	3:A:+151854038	3	S
3:B:-151851212	3:B:+151854038	1	S
3:A:-151854039	3:A:+153652516	2	S
3:B:-151854039	3:B:+153652516	1	S
3:A:-153652517	3:A:+153655166	2	S
3:B:-153652517	3:B:+153655166	1	S
3:A:-153655167	3:A:+159755857	1	S
3:B:-153655167	3:B:+159755857	1	S
3:A:-159755858	3:A:+159756217	1	S
3:B:-159755858	3:B:+159756217	1	S
3:A:-159756218	3:A:+166280108	2	S
3:B:-159756218	3:B:+166280108	1	S
3:A:-166280109	3:A:+166295775	1	S
3:B:-166280109	3:B:+166295775	1	S
3:A:-166295776	3:A:+167128464	1	S
3:B:-166295776	3:B:+167128464	1	S
3:A:-167128465	3:A:+167129660	1	S
3:B:-167128465	3:B:+167129660	2	S
3:A:-167129661	3:A:+169845761	1	S
3:B:-167129661	3:B:+169845761	2	S
3:A:-169845762	3:A:+169846086	1	S
3:B:-169845762	3:B:+169846086	1	S
3:A:-169846087	3:A:+170027978	1	S
3:B:-169846087	3:B:+170027978	1	S
3:A:-170027979	3:A:+171667448	1	S
3:B:-170027979	3:B:+171667448	1	S
3:A:-171667449	3:A:+171670069	1	S
3:B:-171667449	3:B:+171670069	1	S
3:A:-171670070	3:A:+171706371	1	S
3:B:-171670070	3:B:+171706371	3	S
3:A:-171706372	3:A:+171913812	1	S
3:B:-171706372	3:B:+171913812	4	S
3:A:-171913813	3:A:+172544329	1	S
3:B:-171913813	3:B:+172544329	3	S
3:A:-172544330	3:A:+172562452	1	S
3:B:-172544330	3:B:+172562452	1	S
3:A:-172562453	3:A:+173278190	1	S
3:B:-172562453	3:B:+173278190	1	S
3:A:-173278191	3:A:+173392862	1	S
3:B:-173278191	3:B:+173392862	2	S
3:A:-173392863	3:A:+178866139	1	S
3:B:-173392863	3:B:+178866139	1	S
3:A:-178866140	3:A:+178866841	1	S
3:B:-178866140	3:B:+178866841	1	S
3:A:-178866842	3:A:+179325225	2	S
3:B:-178866842	3:B:+179325225	1	S
3:A:-179325226	3:A:+179339060	1	S
3:B:-179325226	3:B:+179339060	1	S
3:A:-179339061	3:A:+180894435	1	S
3:B:-179339061	3:B:+180894435	1	S
3:A:-180894436	3:A:+180896053	2	S
3:B:-180894436	3:B:+180896053	1	S
3:A:-180896054	3:A:+180961902	2	S
3:B:-180896054	3:B:+180961902	1	S
3:A:-180961903	3:A:+180962303	2	S
3:B:-180961903	3:B:+180962303	1	S
3:A:-180962304	3:A:+182721223	2	S
3:B:-180962304	3:B:+182721223	1	S
3:A:-182721224	3:A:+182732175	2	S
3:B:-182721224	3:B:+182732175	1	S
3:A:-182732176	3:A:+184963146	1	S
3:B:-182732176	3:B:+184963146	1	S
3:A:-184963147	3:A:+184964218	2	S
3:B:-184963147	3:B:+184964218	1	S
3:A:-184964219	3:A:+189394749	2	S
3:B:-184964219	3:B:+189394749	1	S
3:A:-189394750	3:A:+189394769	1	S
3:B:-189394750	3:B:+189394769	1	S
3:A:-189394770	3:A:+197962429	1	S
3:B:-189394770	3:B:+197962429	1	S
4:A:-0	4:A:+8025273	1	S
4:B:-0	4:B:+8025273	1	S
4:A:-8025274	4:A:+8025801	2	S
4:B:-8025274	4:B:+8025801	1	S
4:A:-8025802	4:A:+8025963	1	S
4:B:-8025802	4:B:+8025963	1	S
4:A:-8025964	4:A:+8026773	1	S
4:B:-8025964	4:B:+8026773	2	S
4:A:-8026774	4:A:+8026881	1	S
4:B:-8026774	4:B:+8026881	3	S
4:A:-8026882	4:A:+8029660	1	S
4:B:-8026882	4:B:+8029660	3	S
4:A:-8029661	4:A:+8327678	1	S
4:B:-8029661	4:B:+8327678	3	S
4:A:-8327679	4:A:+8327786	1	S
4:B:-8327679	4:B:+8327786	2	S
4:A:-8327787	4:A:+8328233	1	S
4:B:-8327787	4:B:+8328233	3	S
4:A:-8328234	4:A:+8329195	1	S
4:B:-8328234	4:B:+8329195	2	S
4:A:-8329196	4:A:+11484064	1	S
4:B:-8329196	4:B:+11484064	2	S
4:A:-11484065	4:A:+11640529	1	S
4:B:-11484065	4:B:+11640529	2	S
4:A:-11640530	4:A:+15000909	1	S
4:B:-11640530	4:B:+15000909	1	S
4:A:-15000910	4:A:+15023274	1	S
4:B:-15000910	4:B:+15023274	2	S
4:A:-15023275	4:A:+15687351	1	S
4:B:-15023275	4:B:+15687351	2	S
4:A:-15687352	4:A:+15690321	1	S
4:B:-15687352	4:B:+15690321	1	S
4:A:-15690322	4:A:+39776565	1	S
4:B:-15690322	4:B:+39776565	1	S
4:A:-39776566	4:A:+42994054	1	S
4:B:-39776566	4:B:+42994054	1	S
4:A:-42994055	4:A:+43334255	2	S
4:B:-42994055	4:B:+43334255	1	S
4:A:-43334256	4:A:+52703854	1	S
4:B:-43334256	4:B:+52703854	1	S
4:A:-52703855	4:A:+52779880	1	S
4:B:-52703855	4:B:+52779880	1	S
4:A:-52779881	4:A:+53056586	2	S
4:B:-52779881	4:B:+53056586	1	S
4:A:-53056587	4:A:+53266812	4	S
4:B:-53056587	4:B:+53266812	1	S
4:A:-53266813	4:A:+53768074	2	S
4:B:-53266813	4:B:+53768074	1	S
4:A:-53768075	4:A:+57108288	2	S
4:B:-53768075	4:B:+57108288	1	S
4:A:-57108289	4:A:+57110612	2	S
4:B:-57108289	4:B:+57110612	1	S
4:A:-57110613	4:A:+67301292	1	S
4:B:-57110613	4:B:+67301292	1	S
4:A:-67301293	4:A:+67301328	1	S
4:B:-67301293	4:B:+67301328	2	S
4:A:-67301329	4:A:+67682528	1	S
4:B:-67301329	4:B:+67682528	2	S
4:A:-67682529	4:A:+67682844	1	S
4:B:-67682529	4:B:+67682844	1	S
4:A:-67682845	4:A:+67929058	1	S
4:B:-67682845	4:B:+67929058	1	S
4:A:-67929059	4:A:+68309948	1	S
4:B:-67929059	4:B:+68309948	1	S
4:A:-68309949	4:A:+69826891	1	S
4:B:-68309949	4:B:+69826891	1	S
4:A:-69826892	4:A:+69827343	1	S
4:B:-69826892	4:B:+69827343	2	S
4:A:-69827344	4:A:+71784013	1	S
4:B:-69827344	4:B:+71784013	2	S
4:A:-71784014	4:A:+71784899	1	S
4:B:-71784014	4:B:+71784899	1	S
4:A:-71784900	4:A:+73939188	1	S
4:B:-71784900	4:B:+73939188	1	S
4:A:-73939189	4:A:+74218594	1	S
4:B:-73939189	4:B:+74218594	1	S
4:A:-74218595	4:A:+74221106	1	S
4:B:-74218595	4:B:+74221106	1	S
4:A:-74221107	4:A:+74774184	4	S
4:B:-74221107	4:B:+74774184	1	S
4:A:-74774185	4:A:+74774256	4	S
4:B:-74774185	4:B:+74774256	1	S
4:A:-74774257	4:A:+74775966	5	S
4:B:-74774257	4:B:+74775966	1	S
4:A:-74775967	4:A:+74777457	5	S
4:B:-74775967	4:B:+74777457	1	S
4:A:-74777458	4:A:+77075232	2	S
4:B:-74777458	4:B:+77075232	1	S
4:A:-77075233	4:A:+77077147	2	S
4:B:-77075233	4:B:+77077147	1	S
4:A:-77077148	4:A:+77759638	3	S
4:B:-77077148	4:B:+77759638	1	S
4:A:-77759639	4:A:+77840478	3	S
4:B:-77759639	4:B:+77840478	1	S
4:A:-77840479	4:A:+86584589	2	S
4:B:-77840479	4:B:+86584589	1	S
4:A:-86584590	4:A:+87059933	2	S
4:B:-86584590	4:B:+87059933	1	S
4:A:-87059934	4:A:+90357797	2	S
4:B:-87059934	4:B:+90357797	1	S
4:A:-90357798	4:A:+90361134	2	S
4:B:-90357798	4:B:+90361134	2	S
4:A:-90361135	4:A:+90611865	2	S
4:B:-90361135	4:B:+90611865	2	S
4:A:-90611866	4:A:+90612126	2	S
4:B:-90611866	4:B:+90612126	1	S
4:A:-90612127	4:A:+93455095	2	S
4:B:-90612127	4:B:+93455095	1	S
4:A:-93455096	4:A:+93455201	2	S
4:B:-93455096	4:B:+93455201	2	S
4:A:-93455202	4:A:+96882364	2	S
4:B:-93455202	4:B:+96882364	2	S
4:A:-96882365	4:A:+96890733	2	S
4:B:-96882365	4:B:+96890733	2	S
4:A:-96890734	4:A:+101850200	2	S
4:B:-96890734	4:B:+101850200	1	S
4:A:-101850201	4:A:+101907703	2	S
4:B:-101850201	4:B:+101907703	2	S
4:A:-101907704	4:A:+101991251	2	S
4:B:-101907704	4:B:+101991251	3	S
4:A:-101991252	4:A:+102035956	2	S
4:B:-101991252	4:B:+102035956	3	S
4:A:-102035957	4:A:+102041841	2	S
4:B:-102035957	4:B:+102041841	3	S
4:A:-102041842	4:A:+102203616	2	S
4:B:-102041842	4:B:+102203616	3	S
4:A:-102203617	4:A:+102230091	2	S
4:B:-102203617	4:B:+102230091	3	S
4:A:-102230092	4:A:+102310414	2	S
4:B:-102230092	4:B:+102310414	2	S
4:A:-102310415	4:A:+102455985	2	S
4:B:-102310415	4:B:+102455985	2	S
4:A:-102455986	4:A:+102647676	2	S
4:B:-102455986	4:B:+102647676	2	S
4:A:-102647677	4:A:+102705982	2	S
4:B:-102647677	4:B:+102705982	2	S
4:A:-102705983	4:A:+102712302	2	S
4:B:-102705983	4:B:+102712302	2	S
4:A:-102712303	4:A:+102823516	2	S
4:B:-102712303	4:B:+102823516	1	S
4:A:-102823517	4:A:+103019003	2	S
4:B:-102823517	4:B:+103019003	2	S
4:A:-103019004	4:A:+105146317	2	S
4:B:-103019004	4:B:+105146317	1	S
4:A:-105146318	4:A:+105146584	2	S
4:A:-105146585	4:A:+109821437	2	S
4:B:-105146585	4:B:+109821437	1	S
4:A:-109821438	4:A:+109824816	3	S
4:B:-109821438	4:B:+109824816	1	S
4:A:-109824817	4:A:+110387772	3	S
4:B:-109824817	4:B:+110387772	1	S
4:A:-110387773	4:A:+110481334	3	S
4:B:-110387773	4:B:+110481334	1	S
4:A:-110481335	4:A:+116319815	2	S
4:B:-110481335	4:B:+116319815	1	S
4:A:-116319816	4:A:+116321063	2	S
4:B:-116319816	4:B:+116321063	1	S
4:A:-116321064	4:A:+116528124	2	S
4:B:-116321064	4:B:+116528124	2	S
4:A:-116528125	4:A:+116531027	2	S
4:B:-116528125	4:B:+116531027	2	S
4:A:-116531028	4:A:+138640964	2	S
4:B:-116531028	4:B:+138640964	1	S
4:A:-138640965	4:A:+138641879	2	S
4:B:-138640965	4:B:+138641879	1	S
4:A:-138641880	4:A:+138953226	2	S
4:B:-138641880	4:B:+138953226	2	S
4:A:-138953227	4:A:+138963447	2	S
4:B:-138953227	4:B:+138963447	1	S
4:A:-138963448	4:A:+146386949	2	S
4:B:-138963448	4:B:+146386949	1	S
4:A:-146386950	4:A:+146387037	2	S
4:B:-146386950	4:B:+146387037	1	S
4:A:-146387038	4:A:+146931744	4	S
4:B:-146387038	4:B:+146931744	1	S
4:A:-146931745	4:A:+146933428	4	S
4:B:-146931745	4:B:+146933428	1	S
4:A:-146933429	4:A:+149535654	2	S
4:B:-146933429	4:B:+149535654	1	S
4:A:-149535655	4:A:+149793026	2	S
4:B:-149535655	4:B:+149793026	2	S
4:A:-149793027	4:A:+150049546	2	S
4:B:-149793027	4:B:+150049546	2	S
4:A:-150049547	4:A:+150177619	2	S
4:B:-150049547	4:B:+150177619	2	S
4:A:-150177620	4:A:+150307673	2	S
4:B:-150177620	4:B:+150307673	2	S
4:A:-150307674	4:A:+150311318	2	S
4:B:-150307674	4:B:+150311318	2	S
4:A:-150311319	4:A:+150334326	2	S
4:B:-150311319	4:B:+150334326	2	S
4:A:-150334327	4:A:+150399873	1	S
4:B:-150334327	4:B:+150399873	2	S
4:A:-150399874	4:A:+153172536	1	S
4:B:-150399874	4:B:+153172536	2	S
4:A:-153172537	4:A:+153184482	2	S
4:B:-153172537	4:B:+153184482	2	S
4:A:-153184483	4:A:+153186731	2	S
4:B:-153184483	4:B:+153186731	1	S
4:A:-153186732	4:A:+153765808	2	S
4:B:-153186732	4:B:+153765808	2	S
4:A:-153765809	4:A:+153773899	2	S
4:B:-153765809	4:B:+153773899	2	S
4:A:-153773900	4:A:+154274719	2	S
4:B:-153773900	4:B:+154274719	2	S
4:A:-154274720	4:A:+154275569	2	S
4:B:-154274720	4:B:+154275569	2	S
4:A:-154275570	4:A:+157316952	2	S
4:B:-154275570	4:B:+157316952	2	S
4:A:-157316953	4:A:+159752111	1	S
4:B:-157316953	4:B:+159752111	2	S
4:A:-159752112	4:A:+159756002	1	S
4:B:-159752112	4:B:+159756002	3	S
4:A:-159756003	4:A:+160626554	1	S
4:B:-159756003	4:B:+160626554	3	S
4:A:-160626555	4:A:+160634281	1	S
4:B:-160626555	4:B:+160634281	2	S
4:A:-160634282	4:A:+167875565	1	S
4:B:-160634282	4:B:+167875565	2	S
4:A:-167875566	4:A:+167899710	1	S
4:B:-167875566	4:B:+167899710	2	S
4:A:-167899711	4:A:+170773330	1	S
4:B:-167899711	4:B:+170773330	3	S
4:A:-170773331	4:A:+170784097	1	S
4:B:-170773331	4:B:+170784097	3	S
4:A:-170784098	4:A:+170946250	1	S
4:B:-170784098	4:B:+170946250	3	S
4:A:-170946251	4:A:+170950360	1	S
4:B:-170946251	4:B:+170950360	3	S
4:A:-170950361	4:A:+173039669	1	S
4:B:-170950361	4:B:+173039669	3	S
4:A:-173039670	4:A:+173080491	1	S
4:B:-173039670	4:B:+173080491	4	S
4:A:-173080492	4:A:+173543956	1	S
4:B:-173080492	4:B:+173543956	4	S
4:A:-173543957	4:A:+174041529	1	S
4:B:-173543957	4:B:+174041529	7	S
4:A:-174041530	4:A:+174637068	1	S
4:B:-174041530	4:B:+174637068	5	S
4:A:-174637069	4:A:+174638175	1	S
4:B:-174637069	4:B:+174638175	2	S
4:A:-174638176	4:A:+187283600	1	S
4:B:-174638176	4:B:+187283600	2	S
4:A:-187283601	4:A:+187285876	1	S
4:B:-187283601	4:B:+187285876	2	S
4:A:-187285877	4:A:+187643162	2	S
4:B:-187285877	4:B:+187643162	2	S
4:A:-187643163	4:A:+187650439	2	S
4:B:-187643163	4:B:+187650439	2	S
4:A:-187650440	4:A:+189257466	1	S
4:B:-187650440	4:B:+189257466	2	S
4:A:-189257467	4:A:+189744654	1	S
4:B:-189257467	4:B:+189744654	2	S
4:A:-189744655	4:A:+189745781	1	S
4:B:-189744655	4:B:+189745781	1	S
4:A:-189745782	4:A:+190043368	1	S
4:B:-189745782	4:B:+190043368	2	S
4:A:-190043369	4:A:+191049999	1	S
4:B:-190043369	4:B:+191049999	2	S
5:A:-0	5:A:+9579173	1	S
5:B:-0	5:B:+9579173	1	S
5:A:-9579174	5:A:+9605505	1	S
5:B:-9579174	5:B:+9605505	1	S
5:A:-9605506	5:A:+11362062	2	S
5:B:-9605506	5:B:+11362062	1	S
5:A:-11362063	5:A:+11362269	1	S
5:B:-11362063	5:B:+11362269	1	S
5:A:-11362270	5:A:+12016810	1	S
5:B:-11362270	5:B:+12016810	1	S
5:A:-12016811	5:A:+12017090	2	S
5:B:-12016811	5:B:+12017090	1	S
5:A:-12017091	5:A:+12017611	1	S
5:B:-12017091	5:B:+12017611	1	S
5:A:-12017612	5:A:+12018144	1	S
5:B:-12017612	5:B:+12018144	2	S
5:A:-12018145	5:A:+12019407	1	S
5:B:-12018145	5:B:+12019407	2	S
5:A:-12019408	5:A:+12019984	1	S
5:B:-12019408	5:B:+12019984	2	S
5:A:-12019985	5:A:+12020528	1	S
5:B:-12019985	5:B:+12020528	2	S
5:A:-12020529	5:A:+12890161	1	S
5:B:-12020529	5:B:+12890161	2	S
5:A:-12890162	5:A:+12891082	1	S
5:B:-12890162	5:B:+12891082	1	S
5:A:-12891083	5:A:+26620841	1	S
5:B:-12891083	5:B:+26620841	1	S
5:A:-26620842	5:A:+26841465	1	S
5:B:-26620842	5:B:+26841465	1	S
5:A:-26841466	5:A:+26843195	2	S
5:B:-26841466	5:B:+26843195	1	S
5:A:-26843196	5:A:+34216904	1	S
5:B:-26843196	5:B:+34216904	1	S
5:A:-34216905	5:A:+34328673	1	S
5:B:-34216905	5:B:+34328673	1	S
5:A:-34328674	5:A:+35595316	1	S
5:B:-34328674	5:B:+35595316	2	S
5:A:-35595317	5:A:+35886711	1	S
5:B:-35595317	5:B:+35886711	2	S
5:A:-35886712	5:A:+36228417	1	S
5:B:-35886712	5:B:+36228417	2	S
5:A:-36228418	5:A:+36633513	1	S
5:B:-36228418	5:B:+36633513	3	S
5:A:-36633514	5:A:+36871004	1	S
5:B:-36633514	5:B:+36871004	3	S
5:A:-36871005	5:A:+36871957	1	S
5:B:-36871005	5:B:+36871957	3	S
